Size,WC
766000,0.0000006000
766100,0.0000006000
766200,0.0000006000
766300,0.0000004000
766400,0.0000006000
766500,0.0000004000
766600,0.0000006000
766700,0.0000006000
766800,0.0000006000
766900,0.0000006000
767000,0.0000004000
767100,0.0000004000
767200,0.0000004000
767300,0.0000006000
767400,0.0000006000
767500,0.0000004000
767600,0.0000002000
767700,0.0000004000
767800,0.0000006000
767900,0.0000004000
768000,0.0000006000
768100,0.0000006000
768200,0.0000004000
768300,0.0000006000
768400,0.0000006000
768500,0.0000004000
768600,0.0000006000
768700,0.0000006000
768800,0.0000004000
768900,0.0000006000
769000,0.0000006000
769100,0.0000006000
769200,0.0000006000
769300,0.0000006000
769400,0.0000006000
769500,0.0000006000
769600,0.0000006000
769700,0.0000006000
769800,0.0000002000
769900,0.0000004000
770000,0.0000004000
770100,0.0000006000
770200,0.0000006000
770300,0.0000006000
770400,0.0000006000
770500,0.0000006000
770600,0.0000006000
770700,0.0000006000
770800,0.0000006000
770900,0.0000004000
771000,0.0000004000
771100,0.0000004000
771200,0.0000006000
771300,0.0000006000
771400,0.0000006000
771500,0.0000006000
771600,0.0000004000
771700,0.0000002000
771800,0.0000006000
771900,0.0000006000
772000,0.0000004000
772100,0.0000004000
772200,0.0000004000
772300,0.0000006000
772400,0.0000004000
772500,0.0000004000
772600,0.0000004000
772700,0.0000006000
772800,0.0000006000
772900,0.0000006000
773000,0.0000004000
773100,0.0000004000
773200,0.0000004000
773300,0.0000006000
773400,0.0000004000
773500,0.0000006000
773600,0.0000004000
773700,0.0000004000
773800,0.0000006000
773900,0.0000002000
774000,0.0000006000
774100,0.0000006000
774200,0.0000004000
774300,0.0000006000
774400,0.0000006000
774500,0.0000006000
774600,0.0000006000
774700,0.0000006000
774800,0.0000006000
774900,0.0000006000
775000,0.0000004000
775100,0.0000004000
775200,0.0000006000
775300,0.0000004000
775400,0.0000004000
775500,0.0000006000
775600,0.0000006000
775700,0.0000006000
775800,0.0000006000
775900,0.0000006000
776000,0.0000006000
776100,0.0000006000
776200,0.0000004000
776300,0.0000004000
776400,0.0000006000
776500,0.0000004000
776600,0.0000006000
776700,0.0000004000
776800,0.0000004000
776900,0.0000004000
777000,0.0000004000
777100,0.0000014000
777200,0.0000006000
777300,0.0000004000
777400,0.0000004000
777500,0.0000006000
777600,0.0000006000
777700,0.0000004000
777800,0.0000004000
777900,0.0000006000
778000,0.0000004000
778100,0.0000002000
778200,0.0000006000
778300,0.0000006000
778400,0.0000006000
778500,0.0000006000
778600,0.0000006000
778700,0.0000006000
778800,0.0000006000
778900,0.0000006000
779000,0.0000006000
779100,0.0000006000
779200,0.0000006000
779300,0.0000016000
779400,0.0000008000
779500,0.0000006000
779600,0.0000004000
779700,0.0000006000
779800,0.0000004000
779900,0.0000006000
780000,0.0000002000
780100,0.0000002000
780200,0.0000006000
780300,0.0000006000
780400,0.0000006000
780500,0.0000006000
780600,0.0000004000
780700,0.0000002000
780800,0.0000006000
780900,0.0000006000
781000,0.0000006000
781100,0.0000002000
781200,0.0000004000
781300,0.0000004000
781400,0.0000006000
781500,0.0000006000
781600,0.0000004000
781700,0.0000004000
781800,0.0000006000
781900,0.0000006000
782000,0.0000004000
782100,0.0000006000
782200,0.0000004000
782300,0.0000004000
782400,0.0000006000
782500,0.0000006000
782600,0.0000008000
782700,0.0000004000
782800,0.0000006000
782900,0.0000006000
783000,0.0000004000
783100,0.0000004000
783200,0.0000006000
783300,0.0000004000
783400,0.0000006000
783500,0.0000006000
783600,0.0000004000
783700,0.0000006000
783800,0.0000012000
783900,0.0000006000
784000,0.0000006000
784100,0.0000004000
784200,0.0000006000
784300,0.0000006000
784400,0.0000006000
784500,0.0000006000
784600,0.0000006000
784700,0.0000004000
784800,0.0000006000
784900,0.0000004000
785000,0.0000006000
785100,0.0000006000
785200,0.0000002000
785300,0.0000004000
785400,0.0000006000
785500,0.0000004000
785600,0.0000006000
785700,0.0000006000
785800,0.0000004000
785900,0.0000006000
786000,0.0000006000
786100,0.0000004000
786200,0.0000006000
786300,0.0000006000
786400,0.0000004000
786500,0.0000006000
786600,0.0000006000
786700,0.0000004000
786800,0.0000004000
786900,0.0000006000
787000,0.0000004000
787100,0.0000006000
787200,0.0000004000
787300,0.0000006000
787400,0.0000006000
787500,0.0000004000
787600,0.0000006000
787700,0.0000006000
787800,0.0000006000
787900,0.0000006000
788000,0.0000004000
788100,0.0000004000
788200,0.0000004000
788300,0.0000004000
788400,0.0000004000
788500,0.0000006000
788600,0.0000006000
788700,0.0000006000
788800,0.0000006000
788900,0.0000006000
789000,0.0000006000
789100,0.0000004000
789200,0.0000004000
789300,0.0000006000
789400,0.0000004000
789500,0.0000006000
789600,0.0000006000
789700,0.0000004000
789800,0.0000004000
789900,0.0000006000
790000,0.0000006000
790100,0.0000006000
790200,0.0000004000
790300,0.0000006000
790400,0.0000004000
790500,0.0000006000
790600,0.0000006000
790700,0.0000004000
790800,0.0000006000
790900,0.0000002000
791000,0.0000006000
791100,0.0000004000
791200,0.0000006000
791300,0.0000006000
791400,0.0000006000
791500,0.0000006000
791600,0.0000004000
791700,0.0000006000
791800,0.0000006000
791900,0.0000006000
792000,0.0000006000
792100,0.0000002000
792200,0.0000004000
792300,0.0000006000
792400,0.0000006000
792500,0.0000004000
792600,0.0000006000
792700,0.0000006000
792800,0.0000006000
792900,0.0000006000
793000,0.0000006000
793100,0.0000006000
793200,0.0000004000
793300,0.0000004000
793400,0.0000004000
793500,0.0000006000
793600,0.0000004000
793700,0.0000004000
793800,0.0000004000
793900,0.0000006000
794000,0.0000006000
794100,0.0000006000
794200,0.0000006000
794300,0.0000002000
794400,0.0000008000
794500,0.0000008000
794600,0.0000008000
794700,0.0000010000
794800,0.0000006000
794900,0.0000004000
795000,0.0000002000
795100,0.0000002000
795200,0.0000002000
795300,0.0000006000
795400,0.0000006000
795500,0.0000006000
795600,0.0000006000
795700,0.0000006000
795800,0.0000006000
795900,0.0000004000
796000,0.0000006000
796100,0.0000004000
796200,0.0000004000
796300,0.0000006000
796400,0.0000006000
796500,0.0000004000
796600,0.0000006000
796700,0.0000006000
796800,0.0000006000
796900,0.0000002000
797000,0.0000002000
797100,0.0000006000
797200,0.0000004000
797300,0.0000004000
797400,0.0000004000
797500,0.0000006000
797600,0.0000004000
797700,0.0000004000
797800,0.0000004000
797900,0.0000006000
798000,0.0000006000
798100,0.0000004000
798200,0.0000006000
798300,0.0000004000
798400,0.0000006000
798500,0.0000004000
798600,0.0000004000
798700,0.0000004000
798800,0.0000004000
798900,0.0000006000
799000,0.0000006000
799100,0.0000004000
799200,0.0000006000
799300,0.0000006000
799400,0.0000004000
799500,0.0000004000
799600,0.0000006000
799700,0.0000006000
799800,0.0000006000
799900,0.0000006000
800000,0.0000006000
800100,0.0000004000
800200,0.0000006000
800300,0.0000004000
800400,0.0000004000
800500,0.0000004000
800600,0.0000004000
800700,0.0000004000
800800,0.0000006000
800900,0.0000006000
801000,0.0000006000
801100,0.0000004000
801200,0.0000006000
801300,0.0000006000
801400,0.0000006000
801500,0.0000006000
801600,0.0000006000
801700,0.0000006000
801800,0.0000006000
801900,0.0000002000
802000,0.0000006000
802100,0.0000006000
802200,0.0000006000
802300,0.0000006000
802400,0.0000006000
802500,0.0000006000
802600,0.0000002000
802700,0.0000006000
802800,0.0000006000
802900,0.0000006000
803000,0.0000006000
803100,0.0000004000
803200,0.0000006000
803300,0.0000006000
803400,0.0000006000
803500,0.0000006000
803600,0.0000006000
803700,0.0000004000
803800,0.0000004000
803900,0.0000006000
804000,0.0000006000
804100,0.0000006000
804200,0.0000006000
804300,0.0000004000
804400,0.0000004000
804500,0.0000004000
804600,0.0000006000
804700,0.0000006000
804800,0.0000006000
804900,0.0000004000
805000,0.0000004000
805100,0.0000004000
805200,0.0000006000
805300,0.0000004000
805400,0.0000004000
805500,0.0000006000
805600,0.0000006000
805700,0.0000004000
805800,0.0000004000
805900,0.0000006000
806000,0.0000006000
806100,0.0000006000
806200,0.0000004000
806300,0.0000006000
806400,0.0000004000
806500,0.0000006000
806600,0.0000006000
806700,0.0000006000
806800,0.0000004000
806900,0.0000006000
807000,0.0000006000
807100,0.0000002000
807200,0.0000004000
807300,0.0000004000
807400,0.0000006000
807500,0.0000006000
807600,0.0000004000
807700,0.0000006000
807800,0.0000006000
807900,0.0000002000
808000,0.0000006000
808100,0.0000006000
808200,0.0000006000
808300,0.0000004000
808400,0.0000006000
808500,0.0000006000
808600,0.0000006000
808700,0.0000006000
808800,0.0000004000
808900,0.0000006000
809000,0.0000012000
809100,0.0000006000
809200,0.0000006000
809300,0.0000004000
809400,0.0000006000
809500,0.0000002000
809600,0.0000004000
809700,0.0000006000
809800,0.0000006000
809900,0.0000004000
810000,0.0000006000
810100,0.0000006000
810200,0.0000006000
810300,0.0000006000
810400,0.0000004000
810500,0.0000006000
810600,0.0000006000
810700,0.0000004000
810800,0.0000006000
810900,0.0000006000
811000,0.0000006000
811100,0.0000006000
811200,0.0000004000
811300,0.0000006000
811400,0.0000004000
811500,0.0000004000
811600,0.0000006000
811700,0.0000006000
811800,0.0000002000
811900,0.0000004000
812000,0.0000002000
812100,0.0000006000
812200,0.0000006000
812300,0.0000002000
812400,0.0000006000
812500,0.0000006000
812600,0.0000006000
812700,0.0000004000
812800,0.0000004000
812900,0.0000006000
813000,0.0000004000
813100,0.0000004000
813200,0.0000006000
813300,0.0000006000
813400,0.0000004000
813500,0.0000006000
813600,0.0000006000
813700,0.0000006000
813800,0.0000002000
813900,0.0000002000
814000,0.0000002000
814100,0.0000004000
814200,0.0000004000
814300,0.0000004000
814400,0.0000004000
814500,0.0000004000
814600,0.0000006000
814700,0.0000006000
814800,0.0000006000
814900,0.0000006000
815000,0.0000006000
815100,0.0000006000
815200,0.0000006000
815300,0.0000006000
815400,0.0000006000
815500,0.0000006000
815600,0.0000004000
815700,0.0000006000
815800,0.0000004000
815900,0.0000006000
816000,0.0000004000
816100,0.0000006000
816200,0.0000010000
816300,0.0000004000
816400,0.0000004000
816500,0.0000006000
816600,0.0000006000
816700,0.0000004000
816800,0.0000006000
816900,0.0000006000
817000,0.0000004000
817100,0.0000006000
817200,0.0000006000
817300,0.0000002000
817400,0.0000006000
817500,0.0000006000
817600,0.0000004000
817700,0.0000002000
817800,0.0000004000
817900,0.0000006000
818000,0.0000004000
818100,0.0000006000
818200,0.0000006000
818300,0.0000006000
818400,0.0000006000
818500,0.0000002000
818600,0.0000004000
818700,0.0000006000
818800,0.0000006000
818900,0.0000006000
819000,0.0000004000
819100,0.0000004000
819200,0.0000008000
819300,0.0000002000
819400,0.0000006000
819500,0.0000010000
819600,0.0000004000
819700,0.0000006000
819800,0.0000006000
819900,0.0000006000
820000,0.0000006000
820100,0.0000006000
820200,0.0000006000
820300,0.0000006000
820400,0.0000006000
820500,0.0000006000
820600,0.0000006000
820700,0.0000004000
820800,0.0000006000
820900,0.0000006000
821000,0.0000002000
821100,0.0000002000
821200,0.0000006000
821300,0.0000006000
821400,0.0000004000
821500,0.0000004000
821600,0.0000004000
821700,0.0000002000
821800,0.0000006000
821900,0.0000006000
822000,0.0000006000
822100,0.0000006000
822200,0.0000006000
822300,0.0000004000
822400,0.0000006000
822500,0.0000006000
822600,0.0000006000
822700,0.0000004000
822800,0.0000002000
822900,0.0000006000
823000,0.0000006000
823100,0.0000006000
823200,0.0000006000
823300,0.0000006000
823400,0.0000006000
823500,0.0000004000
823600,0.0000006000
823700,0.0000008000
823800,0.0000008000
823900,0.0000006000
824000,0.0000004000
824100,0.0000006000
824200,0.0000006000
824300,0.0000006000
824400,0.0000006000
824500,0.0000006000
824600,0.0000006000
824700,0.0000006000
824800,0.0000006000
824900,0.0000006000
825000,0.0000004000
825100,0.0000002000
825200,0.0000006000
825300,0.0000006000
825400,0.0000006000
825500,0.0000006000
825600,0.0000008000
825700,0.0000006000
825800,0.0000004000
825900,0.0000004000
826000,0.0000002000
826100,0.0000004000
826200,0.0000006000
826300,0.0000004000
826400,0.0000004000
826500,0.0000006000
826600,0.0000004000
826700,0.0000006000
826800,0.0000006000
826900,0.0000006000
827000,0.0000004000
827100,0.0000004000
827200,0.0000004000
827300,0.0000004000
827400,0.0000006000
827500,0.0000006000
827600,0.0000006000
827700,0.0000006000
827800,0.0000004000
827900,0.0000002000
828000,0.0000004000
828100,0.0000004000
828200,0.0000006000
828300,0.0000002000
828400,0.0000004000
828500,0.0000006000
828600,0.0000004000
828700,0.0000006000
828800,0.0000006000
828900,0.0000006000
829000,0.0000006000
829100,0.0000012000
829200,0.0000002000
829300,0.0000004000
829400,0.0000006000
829500,0.0000002000
829600,0.0000004000
829700,0.0000006000
829800,0.0000006000
829900,0.0000006000
830000,0.0000006000
830100,0.0000006000
830200,0.0000006000
830300,0.0000006000
830400,0.0000004000
830500,0.0000006000
830600,0.0000006000
830700,0.0000004000
830800,0.0000002000
830900,0.0000006000
831000,0.0000006000
831100,0.0000004000
831200,0.0000006000
831300,0.0000004000
831400,0.0000002000
831500,0.0000004000
831600,0.0000006000
831700,0.0000006000
831800,0.0000008000
831900,0.0000006000
832000,0.0000006000
832100,0.0000006000
832200,0.0000006000
832300,0.0000006000
832400,0.0000004000
832500,0.0000002000
832600,0.0000008000
832700,0.0000006000
832800,0.0000004000
832900,0.0000004000
833000,0.0000006000
833100,0.0000004000
833200,0.0000004000
833300,0.0000006000
833400,0.0000006000
833500,0.0000004000
833600,0.0000006000
833700,0.0000002000
833800,0.0000002000
833900,0.0000006000
834000,0.0000004000
834100,0.0000006000
834200,0.0000006000
834300,0.0000004000
834400,0.0000006000
834500,0.0000006000
834600,0.0000006000
834700,0.0000004000
834800,0.0000006000
834900,0.0000006000
835000,0.0000004000
835100,0.0000006000
835200,0.0000004000
835300,0.0000004000
835400,0.0000006000
835500,0.0000006000
835600,0.0000004000
835700,0.0000004000
835800,0.0000006000
835900,0.0000002000
836000,0.0000006000
836100,0.0000004000
836200,0.0000006000
836300,0.0000004000
836400,0.0000006000
836500,0.0000006000
836600,0.0000006000
836700,0.0000004000
836800,0.0000006000
836900,0.0000004000
837000,0.0000006000
837100,0.0000006000
837200,0.0000006000
837300,0.0000004000
837400,0.0000006000
837500,0.0000004000
837600,0.0000006000
837700,0.0000006000
837800,0.0000006000
837900,0.0000006000
838000,0.0000004000
838100,0.0000012000
838200,0.0000008000
838300,0.0000006000
838400,0.0000006000
838500,0.0000004000
838600,0.0000002000
838700,0.0000006000
838800,0.0000002000
838900,0.0000006000
839000,0.0000006000
839100,0.0000006000
839200,0.0000006000
839300,0.0000006000
839400,0.0000006000
839500,0.0000004000
839600,0.0000004000
839700,0.0000006000
839800,0.0000004000
839900,0.0000004000
840000,0.0000006000
840100,0.0000006000
840200,0.0000006000
840300,0.0000004000
840400,0.0000004000
840500,0.0000006000
840600,0.0000006000
840700,0.0000006000
840800,0.0000006000
840900,0.0000004000
841000,0.0000006000
841100,0.0000006000
841200,0.0000006000
841300,0.0000004000
841400,0.0000006000
841500,0.0000006000
841600,0.0000006000
841700,0.0000004000
841800,0.0000006000
841900,0.0000006000
842000,0.0000006000
842100,0.0000002000
842200,0.0000006000
842300,0.0000006000
842400,0.0000006000
842500,0.0000006000
842600,0.0000004000
842700,0.0000006000
842800,0.0000006000
842900,0.0000004000
843000,0.0000006000
843100,0.0000006000
843200,0.0000004000
843300,0.0000006000
843400,0.0000004000
843500,0.0000002000
843600,0.0000004000
843700,0.0000008000
843800,0.0000006000
843900,0.0000004000
844000,0.0000006000
844100,0.0000006000
844200,0.0000006000
844300,0.0000006000
844400,0.0000006000
844500,0.0000004000
844600,0.0000006000
844700,0.0000004000
844800,0.0000006000
844900,0.0000006000
845000,0.0000006000
845100,0.0000006000
845200,0.0000006000
845300,0.0000006000
845400,0.0000004000
845500,0.0000004000
845600,0.0000006000
845700,0.0000006000
845800,0.0000006000
845900,0.0000006000
846000,0.0000004000
846100,0.0000006000
846200,0.0000006000
846300,0.0000006000
846400,0.0000006000
846500,0.0000006000
846600,0.0000006000
846700,0.0000006000
846800,0.0000006000
846900,0.0000006000
847000,0.0000006000
847100,0.0000004000
847200,0.0000004000
847300,0.0000006000
847400,0.0000006000
847500,0.0000004000
847600,0.0000006000
847700,0.0000006000
847800,0.0000006000
847900,0.0000006000
848000,0.0000006000
848100,0.0000006000
848200,0.0000002000
848300,0.0000006000
848400,0.0000006000
848500,0.0000004000
848600,0.0000006000
848700,0.0000006000
848800,0.0000006000
848900,0.0000006000
849000,0.0000004000
849100,0.0000006000
849200,0.0000004000
849300,0.0000006000
849400,0.0000004000
849500,0.0000006000
849600,0.0000006000
849700,0.0000006000
849800,0.0000006000
849900,0.0000006000
850000,0.0000004000
850100,0.0000002000
850200,0.0000004000
850300,0.0000006000
850400,0.0000006000
850500,0.0000004000
850600,0.0000004000
850700,0.0000006000
850800,0.0000006000
850900,0.0000006000
851000,0.0000006000
851100,0.0000004000
851200,0.0000006000
851300,0.0000006000
851400,0.0000006000
851500,0.0000006000
851600,0.0000004000
851700,0.0000006000
851800,0.0000004000
851900,0.0000012000
852000,0.0000006000
852100,0.0000006000
852200,0.0000006000
852300,0.0000006000
852400,0.0000006000
852500,0.0000004000
852600,0.0000006000
852700,0.0000006000
852800,0.0000004000
852900,0.0000004000
853000,0.0000006000
853100,0.0000006000
853200,0.0000006000
853300,0.0000016000
853400,0.0000010000
853500,0.0000006000
853600,0.0000006000
853700,0.0000008000
853800,0.0000006000
853900,0.0000006000
854000,0.0000006000
854100,0.0000002000
854200,0.0000006000
854300,0.0000006000
854400,0.0000006000
854500,0.0000006000
854600,0.0000006000
854700,0.0000004000
854800,0.0000004000
854900,0.0000004000
855000,0.0000008000
855100,0.0000006000
855200,0.0000006000
855300,0.0000006000
855400,0.0000002000
855500,0.0000004000
855600,0.0000004000
855700,0.0000008000
855800,0.0000006000
855900,0.0000006000
856000,0.0000006000
856100,0.0000006000
856200,0.0000006000
856300,0.0000004000
856400,0.0000006000
856500,0.0000006000
856600,0.0000006000
856700,0.0000002000
856800,0.0000006000
856900,0.0000004000
857000,0.0000008000
857100,0.0000004000
857200,0.0000004000
857300,0.0000008000
857400,0.0000002000
857500,0.0000004000
857600,0.0000004000
857700,0.0000004000
857800,0.0000004000
857900,0.0000006000
858000,0.0000006000
858100,0.0000006000
858200,0.0000006000
858300,0.0000006000
858400,0.0000004000
858500,0.0000006000
858600,0.0000006000
858700,0.0000006000
858800,0.0000006000
858900,0.0000006000
859000,0.0000006000
859100,0.0000006000
859200,0.0000006000
859300,0.0000006000
859400,0.0000006000
859500,0.0000006000
859600,0.0000004000
859700,0.0000004000
859800,0.0000006000
859900,0.0000004000
860000,0.0000004000
860100,0.0000006000
860200,0.0000006000
860300,0.0000006000
860400,0.0000002000
860500,0.0000004000
860600,0.0000006000
860700,0.0000006000
860800,0.0000006000
860900,0.0000006000
861000,0.0000006000
861100,0.0000006000
861200,0.0000006000
861300,0.0000006000
861400,0.0000008000
861500,0.0000008000
861600,0.0000004000
861700,0.0000006000
861800,0.0000006000
861900,0.0000006000
862000,0.0000006000
862100,0.0000006000
862200,0.0000006000
862300,0.0000004000
862400,0.0000006000
862500,0.0000006000
862600,0.0000006000
862700,0.0000006000
862800,0.0000004000
862900,0.0000006000
863000,0.0000004000
863100,0.0000006000
863200,0.0000006000
863300,0.0000006000
863400,0.0000004000
863500,0.0000006000
863600,0.0000004000
863700,0.0000006000
863800,0.0000004000
863900,0.0000002000
864000,0.0000004000
864100,0.0000004000
864200,0.0000002000
864300,0.0000006000
864400,0.0000006000
864500,0.0000002000
864600,0.0000004000
864700,0.0000006000
864800,0.0000006000
864900,0.0000006000
865000,0.0000004000
865100,0.0000002000
865200,0.0000006000
865300,0.0000006000
865400,0.0000006000
865500,0.0000006000
865600,0.0000016000
865700,0.0000008000
865800,0.0000006000
865900,0.0000004000
866000,0.0000006000
866100,0.0000002000
866200,0.0000004000
866300,0.0000004000
866400,0.0000004000
866500,0.0000006000
866600,0.0000006000
866700,0.0000004000
866800,0.0000006000
866900,0.0000006000
867000,0.0000004000
867100,0.0000006000
867200,0.0000006000
867300,0.0000006000
867400,0.0000006000
867500,0.0000006000
867600,0.0000006000
867700,0.0000008000
867800,0.0000006000
867900,0.0000006000
868000,0.0000006000
868100,0.0000006000
868200,0.0000004000
868300,0.0000006000
868400,0.0000004000
868500,0.0000004000
868600,0.0000006000
868700,0.0000004000
868800,0.0000008000
868900,0.0000006000
869000,0.0000006000
869100,0.0000004000
869200,0.0000006000
869300,0.0000004000
869400,0.0000006000
869500,0.0000006000
869600,0.0000006000
869700,0.0000006000
869800,0.0000006000
869900,0.0000006000
870000,0.0000006000
870100,0.0000004000
870200,0.0000004000
870300,0.0000006000
870400,0.0000006000
870500,0.0000002000
870600,0.0000006000
870700,0.0000004000
870800,0.0000006000
870900,0.0000004000
871000,0.0000006000
871100,0.0000006000
871200,0.0000006000
871300,0.0000002000
871400,0.0000004000
871500,0.0000006000
871600,0.0000004000
871700,0.0000006000
871800,0.0000006000
871900,0.0000004000
872000,0.0000006000
872100,0.0000006000
872200,0.0000006000
872300,0.0000006000
872400,0.0000006000
872500,0.0000006000
872600,0.0000006000
872700,0.0000004000
872800,0.0000004000
872900,0.0000006000
873000,0.0000002000
873100,0.0000006000
873200,0.0000006000
873300,0.0000004000
873400,0.0000006000
873500,0.0000004000
873600,0.0000006000
873700,0.0000006000
873800,0.0000006000
873900,0.0000006000
874000,0.0000006000
874100,0.0000006000
874200,0.0000006000
874300,0.0000006000
874400,0.0000006000
874500,0.0000006000
874600,0.0000004000
874700,0.0000006000
874800,0.0000004000
874900,0.0000006000
875000,0.0000006000
875100,0.0000006000
875200,0.0000006000
875300,0.0000004000
875400,0.0000004000
875500,0.0000006000
875600,0.0000006000
875700,0.0000004000
875800,0.0000006000
875900,0.0000004000
876000,0.0000006000
876100,0.0000006000
876200,0.0000006000
876300,0.0000004000
876400,0.0000004000
876500,0.0000004000
876600,0.0000006000
876700,0.0000006000
876800,0.0000006000
876900,0.0000006000
877000,0.0000004000
877100,0.0000006000
877200,0.0000004000
877300,0.0000006000
877400,0.0000008000
877500,0.0000006000
877600,0.0000006000
877700,0.0000006000
877800,0.0000006000
877900,0.0000006000
878000,0.0000006000
878100,0.0000006000
878200,0.0000006000
878300,0.0000006000
878400,0.0000004000
878500,0.0000008000
878600,0.0000006000
878700,0.0000004000
878800,0.0000006000
878900,0.0000008000
879000,0.0000006000
879100,0.0000006000
879200,0.0000006000
879300,0.0000006000
879400,0.0000004000
879500,0.0000004000
879600,0.0000006000
879700,0.0000006000
879800,0.0000006000
879900,0.0000006000
880000,0.0000006000
880100,0.0000006000
880200,0.0000008000
880300,0.0000006000
880400,0.0000006000
880500,0.0000004000
880600,0.0000010000
880700,0.0000006000
880800,0.0000006000
880900,0.0000006000
881000,0.0000006000
881100,0.0000006000
881200,0.0000006000
881300,0.0000006000
881400,0.0000006000
881500,0.0000006000
881600,0.0000006000
881700,0.0000006000
881800,0.0000006000
881900,0.0000006000
882000,0.0000006000
882100,0.0000006000
882200,0.0000006000
882300,0.0000006000
882400,0.0000006000
882500,0.0000006000
882600,0.0000008000
882700,0.0000006000
882800,0.0000006000
882900,0.0000006000
883000,0.0000006000
883100,0.0000008000
883200,0.0000008000
883300,0.0000006000
883400,0.0000006000
883500,0.0000006000
883600,0.0000004000
883700,0.0000006000
883800,0.0000004000
883900,0.0000006000
884000,0.0000004000
884100,0.0000006000
884200,0.0000006000
884300,0.0000004000
884400,0.0000006000
884500,0.0000006000
884600,0.0000004000
884700,0.0000004000
884800,0.0000006000
884900,0.0000004000
885000,0.0000006000
885100,0.0000006000
885200,0.0000004000
885300,0.0000004000
885400,0.0000006000
885500,0.0000008000
885600,0.0000008000
885700,0.0000006000
885800,0.0000006000
885900,0.0000006000
886000,0.0000004000
886100,0.0000004000
886200,0.0000006000
886300,0.0000006000
886400,0.0000006000
886500,0.0000006000
886600,0.0000004000
886700,0.0000006000
886800,0.0000004000
886900,0.0000006000
887000,0.0000006000
887100,0.0000006000
887200,0.0000006000
887300,0.0000006000
887400,0.0000006000
887500,0.0000006000
887600,0.0000006000
887700,0.0000008000
887800,0.0000004000
887900,0.0000006000
888000,0.0000004000
888100,0.0000006000
888200,0.0000006000
888300,0.0000006000
888400,0.0000006000
888500,0.0000004000
888600,0.0000006000
888700,0.0000004000
888800,0.0000008000
888900,0.0000008000
889000,0.0000004000
889100,0.0000006000
889200,0.0000006000
889300,0.0000006000
889400,0.0000008000
889500,0.0000006000
889600,0.0000006000
889700,0.0000006000
889800,0.0000006000
889900,0.0000006000
890000,0.0000006000
890100,0.0000006000
890200,0.0000006000
890300,0.0000006000
890400,0.0000006000
890500,0.0000006000
890600,0.0000006000
890700,0.0000006000
890800,0.0000006000
890900,0.0000006000
891000,0.0000006000
891100,0.0000006000
891200,0.0000006000
891300,0.0000006000
891400,0.0000004000
891500,0.0000006000
891600,0.0000006000
891700,0.0000004000
891800,0.0000006000
891900,0.0000006000
892000,0.0000006000
892100,0.0000004000
892200,0.0000006000
892300,0.0000006000
892400,0.0000006000
892500,0.0000006000
892600,0.0000010000
892700,0.0000012000
892800,0.0000008000
892900,0.0000006000
893000,0.0000006000
893100,0.0000004000
893200,0.0000006000
893300,0.0000006000
893400,0.0000008000
893500,0.0000006000
893600,0.0000006000
893700,0.0000006000
893800,0.0000006000
893900,0.0000008000
894000,0.0000006000
894100,0.0000006000
894200,0.0000008000
894300,0.0000008000
894400,0.0000006000
894500,0.0000008000
894600,0.0000006000
894700,0.0000004000
894800,0.0000006000
894900,0.0000006000
895000,0.0000004000
895100,0.0000006000
895200,0.0000006000
895300,0.0000004000
895400,0.0000004000
895500,0.0000008000
895600,0.0000006000
895700,0.0000004000
895800,0.0000006000
895900,0.0000006000
896000,0.0000004000
896100,0.0000006000
896200,0.0000006000
896300,0.0000006000
896400,0.0000004000
896500,0.0000004000
896600,0.0000006000
896700,0.0000006000
896800,0.0000006000
896900,0.0000008000
897000,0.0000006000
897100,0.0000006000
897200,0.0000008000
897300,0.0000006000
897400,0.0000008000
897500,0.0000004000
897600,0.0000004000
897700,0.0000006000
897800,0.0000004000
897900,0.0000006000
898000,0.0000006000
898100,0.0000006000
898200,0.0000006000
898300,0.0000006000
898400,0.0000006000
898500,0.0000008000
898600,0.0000006000
898700,0.0000006000
898800,0.0000004000
898900,0.0000006000
899000,0.0000006000
899100,0.0000006000
899200,0.0000006000
899300,0.0000006000
899400,0.0000004000
899500,0.0000006000
899600,0.0000004000
899700,0.0000006000
899800,0.0000006000
899900,0.0000006000
900000,0.0000006000
900100,0.0000004000
900200,0.0000004000
900300,0.0000006000
900400,0.0000006000
900500,0.0000006000
900600,0.0000004000
900700,0.0000006000
900800,0.0000006000
900900,0.0000006000
901000,0.0000006000
901100,0.0000004000
901200,0.0000006000
901300,0.0000006000
901400,0.0000006000
901500,0.0000006000
901600,0.0000006000
901700,0.0000008000
901800,0.0000006000
901900,0.0000006000
902000,0.0000006000
902100,0.0000006000
902200,0.0000006000
902300,0.0000006000
902400,0.0000006000
902500,0.0000008000
902600,0.0000006000
902700,0.0000006000
902800,0.0000006000
902900,0.0000004000
903000,0.0000006000
903100,0.0000004000
903200,0.0000006000
903300,0.0000006000
903400,0.0000006000
903500,0.0000006000
903600,0.0000006000
903700,0.0000006000
903800,0.0000006000
903900,0.0000004000
904000,0.0000006000
904100,0.0000004000
904200,0.0000006000
904300,0.0000006000
904400,0.0000006000
904500,0.0000004000
904600,0.0000008000
904700,0.0000006000
904800,0.0000008000
904900,0.0000006000
905000,0.0000006000
905100,0.0000006000
905200,0.0000006000
905300,0.0000006000
905400,0.0000006000
905500,0.0000006000
905600,0.0000006000
905700,0.0000012000
905800,0.0000008000
